No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter;;
1398;55,293348;;55,293348;55,299178;-8,168514;;-71,636206;71,636178;143,272384;;
1399;55,299178;;55,299178;55,299206;63,467692;;71,636178;-71,830292;-143,46647;;
1400;55,299206;;55,299206;55,49332;-8,168486;;-71,830292;71,830206;143,660498;;
1401;55,49332;;55,49332;55,493406;63,661806;;71,830206;-71,83711;-143,667316;;
1402;55,493406;;55,493406;55,50031;-8,1684;;-71,83711;71,837031;143,674141;;
1403;55,50031;;55,50031;55,500389;63,66871;;71,837031;-71,908553;-143,745584;;
1404;55,500389;;55,500389;55,571911;-8,168321;;-71,908553;71,908426;143,816979;;
1405;55,571911;;55,571911;55,572038;63,740232;;71,908426;-71,910901;-143,819327;;
1406;55,572038;;55,572038;55,574513;-8,168194;;-71,910901;71,910872;143,821773;;
1407;55,574513;;55,574513;55,574542;63,742707;;71,910872;-71,913316;-143,824188;;
1408;55,574542;;55,574542;55,576986;-8,168165;;-71,913316;71,913286;143,826602;;
1409;55,576986;;55,576986;55,577016;63,745151;;71,913286;-71,933639;-143,846925;;
1410;55,577016;;55,577016;55,597369;-8,168135;;-71,933639;71,933567;143,867206;;
1411;55,597369;;55,597369;55,597441;63,765504;;71,933567;-71,959589;-143,893156;;
1412;55,597441;;55,597441;55,623463;-8,168063;;-71,959589;71,959508;143,919097;;
1413;55,623463;;55,623463;55,623544;63,791526;;71,959508;-71,972;-143,931508;;
1414;55,623544;;55,623544;55,636036;-8,167982;;-71,972;71,971912;143,943912;;
1415;55,636036;;55,636036;55,636124;63,804018;;71,971912;-71,997565;-143,969477;;
1416;55,636124;;55,636124;55,661777;-8,167894;;-71,997565;71,997492;143,995057;;
1417;55,661777;;55,661777;55,66185;63,829671;;71,997492;-72,000642;-143,998134;;
1418;55,66185;;55,66185;55,665;-8,167821;;-72,000642;72,000567;144,001209;;
1419;55,665;;55,665;55,665075;63,832821;;72,000567;-72,00615;-144,006717;;
1420;55,665075;;55,665075;55,670658;-8,167746;;-72,00615;72,006049;144,012199;;
1421;55,670658;;55,670658;55,670759;63,838404;;72,006049;-72,007838;-144,013887;;
1422;55,670759;;55,670759;55,672548;-8,167645;;-72,007838;72,007797;144,015635;;
1423;55,672548;;55,672548;55,672589;63,840193;;72,007797;-72,04021;-144,048007;;
1424;55,672589;;55,672589;55,705002;-8,167604;;-72,04021;72,04014;144,08035;;
1425;55,705002;;55,705002;55,705072;63,872606;;72,04014;-72,092895;-144,133035;;
1426;55,705072;;55,705072;55,757827;-8,167534;;-72,092895;72,092818;144,185713;;
1427;55,757827;;55,757827;55,757904;63,925361;;72,092818;-72,120797;-144,213615;;
1428;55,757904;;55,757904;55,785883;-8,167457;;-72,120797;72,120701;144,241498;;
1429;55,785883;;55,785883;55,785979;63,95334;;72,120701;-72,123575;-144,244276;;
1430;55,785979;;55,785979;55,788853;-8,167361;;-72,123575;72,123494;144,247069;;
1431;55,788853;;55,788853;55,788934;63,956214;;72,123494;-72,151852;-144,275346;;
1432;55,788934;;55,788934;55,817292;-8,16728;;-72,151852;72,151766;144,303618;;
1433;55,817292;;55,817292;55,817378;63,984572;;72,151766;-72,194138;-144,345904;;
1434;55,817378;;55,817378;55,85975;-8,167194;;-72,194138;72,194022;144,38816;;
1435;55,85975;;55,85975;55,859866;64,026944;;72,194022;-72,199412;-144,393434;;
1436;55,859866;;55,859866;55,865256;-8,167078;;-72,199412;72,199303;144,398715;;
1437;55,865256;;55,865256;55,865365;64,032334;;72,199303;-72,209363;-144,408666;;
1438;55,865365;;55,865365;55,875425;-8,166969;;-72,209363;72,209289;144,418652;;
1439;55,875425;;55,875425;55,875499;64,042394;;72,209289;-72,24101;-144,450299;;
1440;55,875499;;55,875499;55,90722;-8,166895;;-72,24101;72,240884;144,481894;;
1441;55,90722;;55,90722;55,907346;64,074115;;72,240884;-72,284167;-144,525051;;
1442;55,907346;;55,907346;55,950629;-8,166769;;-72,284167;72,284094;144,568261;;
1443;55,950629;;55,950629;55,950702;64,117398;;72,284094;-72,307716;-144,59181;;
1444;55,950702;;55,950702;55,974324;-8,166696;;-72,307716;72,307645;144,615361;;
1445;55,974324;;55,974324;55,974395;64,14102;;72,307645;-72,320408;-144,628053;;
1446;55,974395;;55,974395;55,987158;-8,166625;;-72,320408;72,320275;144,640683;;
1447;55,987158;;55,987158;55,987291;64,153783;;72,320275;-72,348841;-144,669116;;
1448;55,987291;;55,987291;56,015857;-8,166492;;-72,348841;72,348764;144,697605;;
1449;56,015857;;56,015857;56,015934;64,182349;;72,348764;-72,351123;-144,699887;;
1450;56,015934;;56,015934;56,018293;-8,166415;;-72,351123;72,35104;144,702163;;
1451;56,018293;;56,018293;56,018376;64,184708;;72,35104;-72,40739;-144,75843;;
1452;56,018376;;56,018376;56,074726;-8,166332;;-72,40739;72,407297;144,814687;;
1453;56,074726;;56,074726;56,074819;64,241058;;72,407297;-72,64677;-145,054067;;
1454;56,074819;;56,074819;56,314292;-8,166239;;-72,64677;72,64677;145,29354;;
1455;56,314292;;56,314292;56,314292;64,480531;;72,64677;-72,64677;-145,29354;;
1456;56,314292;;56,314292;56,314292;-8,166239;;-72,64677;72,64677;145,29354;;
1457;56,314292;;56,314292;56,314292;64,480531;;72,64677;-72,64677;-145,29354;;
1458;56,314292;;56,314292;56,314292;-8,166239;;-72,64677;72,64677;145,29354;;
1459;56,314292;;56,314292;56,314292;64,480531;;72,64677;-72,64677;-145,29354;;
1460;56,314292;;56,314292;56,314292;-8,166239;;-72,64677;72,64677;145,29354;;
1461;56,314292;;56,314292;56,314292;64,480531;;72,64677;-72,64677;-145,29354;;
1462;56,314292;;56,314292;56,314292;-8,166239;;-72,64677;72,64677;145,29354;;
1463;56,314292;;56,314292;56,314292;64,480531;;72,64677;-72,646886;-145,293656;;
1464;56,314292;;56,314292;56,314408;-8,166239;;-72,646886;72,646801;145,293687;;
1465;56,314408;;56,314408;56,314493;64,480647;;72,646801;-72,646825;-145,293626;;
1466;56,314493;;56,314493;56,314517;-8,166154;;-72,646825;72,646797;145,293622;;
1467;56,314517;;56,314517;56,314545;64,480671;;72,646797;-72,646825;-145,293622;;
1468;56,314545;;56,314545;56,314573;-8,166126;;-72,646825;72,646793;145,293618;;
1469;56,314573;;56,314573;56,314605;64,480699;;72,646793;-72,64684;-145,293633;;
1470;56,314605;;56,314605;56,314652;-8,166094;;-72,64684;72,646809;145,293649;;
1471;56,314652;;56,314652;56,314683;64,480746;;72,646809;-72,646868;-145,293677;;
1472;56,314683;;56,314683;56,314742;-8,166063;;-72,646868;72,646836;145,293704;;
1473;56,314742;;56,314742;56,314774;64,480805;;72,646836;-72,646958;-145,293794;;
1474;56,314774;;56,314774;56,314896;-8,166031;;-72,646958;72,646958;145,293916;;
1475;56,314896;;56,314896;56,314896;64,480927;;72,646958;-72,646958;-145,293916;;
1476;56,314896;;56,314896;56,314896;-8,166031;;-72,646958;72,646958;145,293916;;
1477;56,314896;;56,314896;56,314896;64,480927;;72,646958;-72,646958;-145,293916;;
1478;56,314896;;56,314896;56,314896;-8,166031;;-72,646958;72,646892;145,29385;;
1479;56,314896;;56,314896;56,314962;64,480927;;72,646892;-72,646975;-145,293867;;
1480;56,314962;;56,314962;56,315045;-8,165965;;-72,646975;72,646892;145,293867;;
1481;56,315045;;56,315045;56,315128;64,48101;;72,646892;-72,646935;-145,293827;;
1482;56,315128;;56,315128;56,315171;-8,165882;;-72,646935;72,646893;145,293828;;
1483;56,315171;;56,315171;56,315213;64,481053;;72,646893;-72,849828;-145,496721;;
1484;56,315213;;56,315213;56,518148;-8,16584;;-72,849828;72,849828;145,699656;;
1485;56,518148;;56,518148;56,518148;64,683988;;72,849828;-72,849828;-145,699656;;
1486;56,518148;;56,518148;56,518148;-8,16584;;-72,849828;72,849828;145,699656;;
1487;56,518148;;56,518148;56,518148;64,683988;;72,849828;-72,849828;-145,699656;;
1488;56,518148;;56,518148;56,518148;-8,16584;;-72,849828;72,849828;145,699656;;
1489;56,518148;;56,518148;56,518148;64,683988;;72,849828;-72,849933;-145,699761;;
1490;56,518148;;56,518148;56,518253;-8,16584;;-72,849933;72,849843;145,699776;;
1491;56,518253;;56,518253;56,518343;64,684093;;72,849843;-72,849875;-145,699718;;
1492;56,518343;;56,518343;56,518375;-8,16575;;-72,849875;72,849853;145,699728;;
1493;56,518375;;56,518375;56,518397;64,684125;;72,849853;-72,849884;-145,699737;;
1494;56,518397;;56,518397;56,518428;-8,165728;;-72,849884;72,849852;145,699736;;
1495;56,518428;;56,518428;56,51846;64,684156;;72,849852;-72,861297;-145,711149;;
1496;56,51846;;56,51846;56,529905;-8,165696;;-72,861297;72,861183;145,72248;;
1497;56,529905;;56,529905;56,530019;64,695601;;72,861183;-72,864871;-145,726054;;
1498;56,530019;;56,530019;56,533707;-8,165582;;-72,864871;72,864837;145,729708;;
1499;56,533707;;56,533707;56,533741;64,699289;;72,864837;-72,868903;-145,73374;;
1500;56,533741;;56,533741;56,537807;-8,165548;;-72,868903;72,868826;145,737729;;
1501;56,537807;;56,537807;56,537884;64,703355;;72,868826;-72,875687;-145,744513;;
1502;56,537884;;56,537884;56,544745;-8,165471;;-72,875687;72,875627;145,751314;;
1503;56,544745;;56,544745;56,544805;64,710216;;72,875627;-72,914069;-145,789696;;
1504;56,544805;;56,544805;56,583247;-8,165411;;-72,914069;72,913976;145,828045;;
1505;56,583247;;56,583247;56,58334;64,748658;;72,913976;-72,920391;-145,834367;;
1506;56,58334;;56,58334;56,589755;-8,165318;;-72,920391;72,920307;145,840698;;
1507;56,589755;;56,589755;56,589839;64,755073;;72,920307;-72,94011;-145,860417;;
1508;56,589839;;56,589839;56,609642;-8,165234;;-72,94011;72,940029;145,880139;;
1509;56,609642;;56,609642;56,609723;64,774876;;72,940029;-72,950931;-145,89096;;
1510;56,609723;;56,609723;56,620625;-8,165153;;-72,950931;72,950824;145,901755;;
1511;56,620625;;56,620625;56,620732;64,785778;;72,950824;-72,959588;-145,910412;;
1512;56,620732;;56,620732;56,629496;-8,165046;;-72,959588;72,959506;145,919094;;
1513;56,629496;;56,629496;56,629578;64,794542;;72,959506;-72,986402;-145,945908;;
1514;56,629578;;56,629578;56,656474;-8,164964;;-72,986402;72,986311;145,972713;;
1515;56,656474;;56,656474;56,656565;64,821438;;72,986311;-72,994232;-145,980543;;
1516;56,656565;;56,656565;56,664486;-8,164873;;-72,994232;72,994154;145,988386;;
1517;56,664486;;56,664486;56,664564;64,829359;;72,994154;-73,021148;-146,015302;;
1518;56,664564;;56,664564;56,691558;-8,164795;;-73,021148;73,021072;146,04222;;
1519;56,691558;;56,691558;56,691634;64,856353;;73,021072;-73,02584;-146,046912;;
1520;56,691634;;56,691634;56,696402;-8,164719;;-73,02584;73,025755;146,051595;;
1521;56,696402;;56,696402;56,696487;64,861121;;73,025755;-73,062988;-146,088743;;
1522;56,696487;;56,696487;56,73372;-8,164634;;-73,062988;73,062889;146,125877;;
1523;56,73372;;56,73372;56,733819;64,898354;;73,062889;-73,064297;-146,127186;;
1524;56,733819;;56,733819;56,735227;-8,164535;;-73,064297;73,064267;146,128564;;
1525;56,735227;;56,735227;56,735257;64,899762;;73,064267;-73,075733;-146,14;;
1526;56,735257;;56,735257;56,746723;-8,164505;;-73,075733;73,07565;146,151383;;
1527;56,746723;;56,746723;56,746806;64,911228;;73,07565;-73,108374;-146,184024;;
1528;56,746806;;56,746806;56,77953;-8,164422;;-73,108374;73,108283;146,216657;;
1529;56,77953;;56,77953;56,779621;64,943952;;73,108283;-73,14946;-146,257743;;
1530;56,779621;;56,779621;56,820798;-8,164331;;-73,14946;73,149349;146,298809;;
1531;56,820798;;56,820798;56,820909;64,985129;;73,149349;-73,15938;-146,308729;;
1532;56,820909;;56,820909;56,83094;-8,16422;;-73,15938;73,159306;146,318686;;
1533;56,83094;;56,83094;56,831014;64,99516;;73,159306;-73,179687;-146,338993;;
1534;56,831014;;56,831014;56,851395;-8,164146;;-73,179687;73,179604;146,359291;;
1535;56,851395;;56,851395;56,851478;65,015541;;73,179604;-73,184603;-146,364207;;
1536;56,851478;;56,851478;56,856477;-8,164063;;-73,184603;73,184527;146,36913;;
1537;56,856477;;56,856477;56,856553;65,02054;;73,184527;-73,199975;-146,384502;;
1538;56,856553;;56,856553;56,872001;-8,163987;;-73,199975;73,199872;146,399847;;
1539;56,872001;;56,872001;56,872104;65,035988;;73,199872;-73,219802;-146,419674;;
1540;56,872104;;56,872104;56,892034;-8,163884;;-73,219802;73,21971;146,439512;;
1541;56,892034;;56,892034;56,892126;65,055918;;73,21971;-73,222888;-146,442598;;
1542;56,892126;;56,892126;56,895304;-8,163792;;-73,222888;73,222806;146,445694;;
1543;56,895304;;56,895304;56,895386;65,059096;;73,222806;-73,226641;-146,449447;;
1544;56,895386;;56,895386;56,899221;-8,16371;;-73,226641;73,226558;146,453199;;
1545;56,899221;;56,899221;56,899304;65,062931;;73,226558;-73,23643;-146,462988;;
1546;56,899304;;56,899304;56,909176;-8,163627;;-73,23643;73,23634;146,47277;;
1547;56,909176;;56,909176;56,909266;65,072803;;73,23634;-73,240943;-146,477283;;
1548;56,909266;;56,909266;56,913869;-8,163537;;-73,240943;73,240874;146,481817;;
1549;56,913869;;56,913869;56,913938;65,077406;;73,240874;-73,26574;-146,506614;;
1550;56,913938;;56,913938;56,938804;-8,163468;;-73,26574;73,265664;146,531404;;
1551;56,938804;;56,938804;56,93888;65,102272;;73,265664;-73,459509;-146,725173;;
1552;56,93888;;56,93888;57,132725;-8,163392;;-73,459509;73,459509;146,919018;;
1553;57,132725;;57,132725;57,132725;65,296117;;73,459509;-73,459509;-146,919018;;
1554;57,132725;;57,132725;57,132725;-8,163392;;-73,459509;73,459509;146,919018;;
1555;57,132725;;57,132725;57,132725;65,296117;;73,459509;-73,459509;-146,919018;;
1556;57,132725;;57,132725;57,132725;-8,163392;;-73,459509;73,459509;146,919018;;
1557;57,132725;;57,132725;57,132725;65,296117;;73,459509;-73,459509;-146,919018;;
1558;57,132725;;57,132725;57,132725;-8,163392;;-73,459509;73,459386;146,918895;;
1559;57,132725;;57,132725;57,132848;65,296117;;73,459386;-73,45948;-146,918866;;
1560;57,132848;;57,132848;57,132942;-8,163269;;-73,45948;73,459444;146,918924;;
1561;57,132942;;57,132942;57,132978;65,296211;;73,459444;-73,459479;-146,918923;;
1562;57,132978;;57,132978;57,133013;-8,163233;;-73,459479;73,459453;146,918932;;
1563;57,133013;;57,133013;57,133039;65,296246;;73,459453;-73,459484;-146,918937;;
1564;57,133039;;57,133039;57,13307;-8,163207;;-73,459484;73,459393;146,918877;;
1565;57,13307;;57,13307;57,133161;65,296277;;73,459393;-73,45958;-146,918973;;
1566;57,133161;;57,133161;57,133348;-8,163116;;-73,45958;73,456103;146,915683;;
1567;57,133348;;57,133348;57,136825;65,296464;;73,456103;-73,456195;-146,912298;;
1568;57,136825;;57,136825;57,136917;-8,159639;;-73,456195;73,449665;146,90586;;
1569;57,136917;;57,136917;57,143447;65,296556;;73,449665;-73,461319;-146,910984;;
1570;57,143447;;57,143447;57,155101;-8,153109;;-73,461319;73,461218;146,922537;;
1571;57,155101;;57,155101;57,155202;65,30821;;73,461218;-73,481328;-146,942546;;
1572;57,155202;;57,155202;57,175312;-8,153008;;-73,481328;73,443326;146,924654;;
1573;57,175312;;57,175312;57,213314;65,32832;;73,443326;-73,443405;-146,886731;;
1574;57,213314;;57,213314;57,213393;-8,115006;;-73,443405;73,439944;146,883349;;
1575;57,213393;;57,213393;57,216854;65,328399;;73,439944;-73,44313;-146,883074;;
1576;57,216854;;57,216854;57,22004;-8,111545;;-73,44313;73,442055;146,885185;;
1577;57,22004;;57,22004;57,221115;65,331585;;73,442055;-73,442124;-146,884179;;
1578;57,221115;;57,221115;57,221184;-8,11047;;-73,442124;73,432131;146,874255;;
1579;57,221184;;57,221184;57,231177;65,331654;;73,432131;-73,434132;-146,866263;;
1580;57,231177;;57,231177;57,233178;-8,100477;;-73,434132;73,434075;146,868207;;
1581;57,233178;;57,233178;57,233235;65,333655;;73,434075;-73,470334;-146,904409;;
1582;57,233235;;57,233235;57,269494;-8,10042;;-73,470334;73,465544;146,935878;;
1583;57,269494;;57,269494;57,274284;65,369914;;73,465544;-73,465637;-146,931181;;
1584;57,274284;;57,274284;57,274377;-8,09563;;-73,465637;73,4445;146,910137;;
1585;57,274377;;57,274377;57,295514;65,370007;;73,4445;-73,450312;-146,894812;;
1586;57,295514;;57,295514;57,301326;-8,074493;;-73,450312;73,450239;146,900551;;
1587;57,301326;;57,301326;57,301399;65,375819;;73,450239;-73,482441;-146,93268;;
1588;57,301399;;57,301399;57,333601;-8,07442;;-73,482441;73,471529;146,95397;;
1589;57,333601;;57,333601;57,344513;65,408021;;73,471529;-73,471611;-146,94314;;
1590;57,344513;;57,344513;57,344595;-8,063508;;-73,471611;73,441873;146,913484;;
1591;57,344595;;57,344595;57,374333;65,408103;;73,441873;-73,453703;-146,895576;;
1592;57,374333;;57,374333;57,386163;-8,03377;;-73,453703;73,453609;146,907312;;
1593;57,386163;;57,386163;57,386257;65,419933;;73,453609;-73,457694;-146,911303;;
1594;57,386257;;57,386257;57,390342;-8,033676;;-73,457694;73,434803;146,892497;;
1595;57,390342;;57,390342;57,413233;65,424018;;73,434803;-73,434882;-146,869685;;
1596;57,413233;;57,413233;57,413312;-8,010785;;-73,434882;73,430051;146,864933;;
1597;57,413312;;57,413312;57,418143;65,424097;;73,430051;-73,431023;-146,861074;;
1598;57,418143;;57,418143;57,419115;-8,005954;;-73,431023;73,421911;146,852934;;
1599;57,419115;;57,419115;57,428227;65,425069;;73,421911;-73,421996;-146,843907;;
1600;57,428227;;57,428227;57,428312;-7,996842;;-73,421996;73,414232;146,836228;;
1601;57,428312;;57,428312;57,436076;65,425154;;73,414232;-73,416299;-146,830531;;
1602;57,436076;;57,436076;57,438143;-7,989078;;-73,416299;73,416219;146,832518;;
1603;57,438143;;57,438143;57,438223;65,427221;;73,416219;-73,429826;-146,846045;;
1604;57,438223;;57,438223;57,45183;-7,988998;;-73,429826;73,419825;146,849651;;
1605;57,45183;;57,45183;57,461831;65,440828;;73,419825;-73,419911;-146,839736;;
1606;57,461831;;57,461831;57,461917;-7,978997;;-73,419911;73,4152;146,835111;;
1607;57,461917;;57,461917;57,466628;65,440914;;73,4152;-73,442594;-146,857794;;
1608;57,466628;;57,466628;57,494022;-7,974286;;-73,442594;73,442501;146,885095;;
1609;57,494022;;57,494022;57,494115;65,468308;;73,442501;-73,459512;-146,902013;;
1610;57,494115;;57,494115;57,511126;-7,974193;;-73,459512;73,437432;146,896944;;
1611;57,511126;;57,511126;57,533206;65,485319;;73,437432;-73,439348;-146,87678;;
1612;57,533206;;57,533206;57,535122;-7,952113;;-73,439348;73,439269;146,878617;;
1613;57,535122;;57,535122;57,535201;65,487235;;73,439269;-73,448895;-146,888164;;
1614;57,535201;;57,535201;57,544827;-7,952034;;-73,448895;73,443009;146,891904;;
1615;57,544827;;57,544827;57,550713;65,496861;;73,443009;-73,443068;-146,886077;;
1616;57,550713;;57,550713;57,550772;-7,946148;;-73,443068;73,418791;146,861859;;
1617;57,550772;;57,550772;57,575049;65,49692;;73,418791;-73,420727;-146,839518;;
1618;57,575049;;57,575049;57,576985;-7,921871;;-73,420727;73,420646;146,841373;;
1619;57,576985;;57,576985;57,577066;65,498856;;73,420646;-73,436391;-146,857037;;
1620;57,577066;;57,577066;57,592811;-7,92179;;-73,436391;73,432231;146,868622;;
1621;57,592811;;57,592811;57,596971;65,514601;;73,432231;-73,432281;-146,864512;;
1622;57,596971;;57,596971;57,597021;-7,91763;;-73,432281;73,416968;146,849249;;
1623;57,597021;;57,597021;57,612334;65,514651;;73,416968;-73,424123;-146,841091;;
1624;57,612334;;57,612334;57,619489;-7,902317;;-73,424123;73,424027;146,84815;;
1625;57,619489;;57,619489;57,619585;65,521806;;73,424027;-73,437375;-146,861402;;
1626;57,619585;;57,619585;57,632933;-7,902221;;-73,437375;73,4186;146,855975;;
1627;57,632933;;57,632933;57,651708;65,535154;;73,4186;-73,418691;-146,837291;;
1628;57,651708;;57,651708;57,651799;-7,883446;;-73,418691;73,414054;146,832745;;
1629;57,651799;;57,651799;57,656436;65,535245;;73,414054;-73,419648;-146,833702;;
1630;57,656436;;57,656436;57,66203;-7,878809;;-73,419648;73,419581;146,839229;;
1631;57,66203;;57,66203;57,662097;65,540839;;73,419581;-73,423497;-146,843078;;
1632;57,662097;;57,662097;57,666013;-7,878742;;-73,423497;73,413281;146,836778;;
1633;57,666013;;57,666013;57,676229;65,544755;;73,413281;-73,413374;-146,826655;;
1634;57,676229;;57,676229;57,676322;-7,868526;;-73,413374;73,394198;146,807572;;
1635;57,676322;;57,676322;57,695498;65,544848;;73,394198;-73,399086;-146,793284;;
1636;57,695498;;57,695498;57,700386;-7,84935;;-73,399086;73,399006;146,798092;;
1637;57,700386;;57,700386;57,700466;65,549736;;73,399006;-73,403605;-146,802611;;
1638;57,700466;;57,700466;57,705065;-7,84927;;-73,403605;73,385625;146,78923;;
1639;57,705065;;57,705065;57,723045;65,554335;;73,385625;-73,392794;-146,778419;;
1640;57,723045;;57,723045;57,730214;-7,83129;;-73,392794;73,392711;146,785505;;
1641;57,730214;;57,730214;57,730297;65,561504;;73,392711;-73,396614;-146,789325;;
1642;57,730297;;57,730297;57,7342;-7,831207;;-73,396614;73,390381;146,786995;;
1643;57,7342;;57,7342;57,740433;65,565407;;73,390381;-73,390458;-146,780839;;
1644;57,740433;;57,740433;57,74051;-7,824974;;-73,390458;73,387675;146,778133;;
1645;57,74051;;57,74051;57,743293;65,565484;;73,387675;-73,434295;-146,82197;;
1646;57,743293;;57,743293;57,789913;-7,822191;;-73,434295;73,395032;146,829327;;
1647;57,789913;;57,789913;57,829176;65,612104;;73,395032;-73,395032;-146,790064;;
1648;57,829176;;57,829176;57,829176;-7,782928;;-73,395032;73,395032;146,790064;;
1649;57,829176;;57,829176;57,829176;65,612104;;73,395032;-73,395148;-146,79018;;
1650;57,829176;;57,829176;57,829292;-7,782928;;-73,395148;73,386941;146,782089;;
1651;57,829292;;57,829292;57,837499;65,61222;;73,386941;-73,387037;-146,773978;;
1652;57,837499;;57,837499;57,837595;-7,774721;;-73,387037;73,369024;146,756061;;
1653;57,837595;;57,837595;57,855608;65,612316;;73,369024;-73,370559;-146,739583;;
1654;57,855608;;57,855608;57,857143;-7,756708;;-73,370559;73,370519;146,741078;;
1655;57,857143;;57,857143;57,857183;65,613851;;73,370519;-73,376569;-146,747088;;
1656;57,857183;;57,857183;57,863233;-7,756668;;-73,376569;73,366996;146,743565;;
1657;57,863233;;57,863233;57,872806;65,619901;;73,366996;-73,367073;-146,734069;;
1658;57,872806;;57,872806;57,872883;-7,747095;;-73,367073;73,346249;146,713322;;
1659;57,872883;;57,872883;57,893707;65,619978;;73,346249;-73,348732;-146,694981;;
1660;57,893707;;57,893707;57,89619;-7,726271;;-73,348732;73,348679;146,697411;;
1661;57,89619;;57,89619;57,896243;65,622461;;73,348679;-73,367117;-146,715796;;
1662;57,896243;;57,896243;57,914681;-7,726218;;-73,367117;73,347201;146,714318;;
1663;57,914681;;57,914681;57,934597;65,640899;;73,347201;-73,347274;-146,694475;;
1664;57,934597;;57,934597;57,93467;-7,706302;;-73,347274;73,33769;146,684964;;
1665;57,93467;;57,93467;57,944254;65,640972;;73,33769;-73,343471;-146,681161;;
1666;57,944254;;57,944254;57,950035;-7,696718;;-73,343471;73,343388;146,686859;;
1667;57,950035;;57,950035;57,950118;65,646753;;73,343388;-73,346436;-146,689824;;
1668;57,950118;;57,950118;57,953166;-7,696635;;-73,346436;73,32712;146,673556;;
1669;57,953166;;57,953166;57,972482;65,649801;;73,32712;-73,327228;-146,654348;;
1670;57,972482;;57,972482;57,97259;-7,677319;;-73,327228;73,325612;146,65284;;
1671;57,97259;;57,97259;57,974206;65,649909;;73,325612;-73,326085;-146,651697;;
1672;57,974206;;57,974206;57,974679;-7,675703;;-73,326085;73,326037;146,652122;;
1673;57,974679;;57,974679;57,974727;65,650382;;73,326037;-73,344052;-146,670089;;
1674;57,974727;;57,974727;57,992742;-7,675655;;-73,344052;73,343875;146,687927;;
1675;57,992742;;57,992742;57,992919;65,668397;;73,343875;-73,343919;-146,687794;;
1676;57,992919;;57,992919;57,992963;-7,675478;;-73,343919;73,179804;146,523723;;
1677;57,992963;;57,992963;58,157078;65,668441;;73,179804;-73,179804;-146,359608;;
1678;58,157078;;58,157078;58,157078;-7,511363;;-73,179804;73,179804;146,359608;;
1679;58,157078;;58,157078;58,157078;65,668441;;73,179804;-73,179804;-146,359608;;
1680;58,157078;;58,157078;58,157078;-7,511363;;-73,179804;73,179804;146,359608;;
1681;58,157078;;58,157078;58,157078;65,668441;;73,179804;-73,179804;-146,359608;;
1682;58,157078;;58,157078;58,157078;-7,511363;;-73,179804;73,179804;146,359608;;
1683;58,157078;;58,157078;58,157078;65,668441;;73,179804;-73,179804;-146,359608;;
1684;58,157078;;58,157078;58,157078;-7,511363;;-73,179804;73,179661;146,359465;;
1685;58,157078;;58,157078;58,157221;65,668441;;73,179661;-73,179857;-146,359518;;
1686;58,157221;;58,157221;58,157417;-7,51122;;-73,179857;73,168215;146,348072;;
1687;58,157417;;58,157417;58,169059;65,668637;;73,168215;-73,168289;-146,336504;;
1688;58,169059;;58,169059;58,169133;-7,499578;;-73,168289;73,165416;146,333705;;
1689;58,169133;;58,169133;58,172006;65,668711;;73,165416;-73,167329;-146,332745;;
1690;58,172006;;58,172006;58,173919;-7,496705;;-73,167329;73,167238;146,334567;;
1691;58,173919;;58,173919;58,17401;65,670624;;73,167238;-73,171212;-146,33845;;
1692;58,17401;;58,17401;58,177984;-7,496614;;-73,171212;73,169692;146,340904;;
1693;58,177984;;58,177984;58,179504;65,674598;;73,169692;-73,169749;-146,339441;;
1694;58,179504;;58,179504;58,179561;-7,495094;;-73,169749;73,165419;146,335168;;
1695;58,179561;;58,179561;58,183891;65,674655;;73,165419;-73,167715;-146,333134;;
1696;58,183891;;58,183891;58,186187;-7,490764;;-73,167715;73,167611;146,335326;;
1697;58,186187;;58,186187;58,186291;65,676951;;73,167611;-73,171304;-146,338915;;
1698;58,186291;;58,186291;58,189984;-7,49066;;-73,171304;73,166207;146,337511;;
1699;58,189984;;58,189984;58,195081;65,680644;;73,166207;-73,166281;-146,332488;;
1700;58,195081;;58,195081;58,195155;-7,485563;;-73,166281;73,123176;146,289457;;
1701;58,195155;;58,195155;58,23826;65,680718;;73,123176;-73,123176;-146,246352;;
1702;58,23826;;58,23826;58,23826;-7,442458;;-73,123176;73,123176;146,246352;;
1703;58,23826;;58,23826;58,23826;65,680718;;73,123176;-73,123176;-146,246352;;
1704;58,23826;;58,23826;58,23826;-7,442458;;-73,123176;73,123048;146,246224;;
1705;58,23826;;58,23826;58,238388;65,680718;;73,123048;-73,135846;-146,258894;;
1706;58,238388;;58,238388;58,251186;-7,44233;;-73,135846;73,134059;146,269905;;
1707;58,251186;;58,251186;58,252973;65,693516;;73,134059;-73,134133;-146,268192;;
1708;58,252973;;58,252973;58,253047;-7,440543;;-73,134133;73,127799;146,261932;;
1709;58,253047;;58,253047;58,259381;65,69359;;73,127799;-73,127799;-146,255598;;
1710;58,259381;;58,259381;58,259381;-7,434209;;-73,127799;73,127664;146,255463;;
1711;58,259381;;58,259381;58,259516;65,69359;;73,127664;-73,128815;-146,256479;;
1712;58,259516;;58,259516;58,260667;-7,434074;;-73,128815;73,126947;146,255762;;
1713;58,260667;;58,260667;58,262535;65,694741;;73,126947;-73,12698;-146,253927;;
1714;58,262535;;58,262535;58,262568;-7,432206;;-73,12698;73,122007;146,248987;;
